"GEO_ID","NAME","H001001"
"id","Geographic Area Name","Total"
"8710000US5122952","ZCTA5 22952, Virginia","922"
"8710000US5122958","ZCTA5 22958, Virginia","2931"
"8710000US5122959","ZCTA5 22959, Virginia","705"
"8710000US5122960","ZCTA5 22960, Virginia","4689"
"8710000US5122963","ZCTA5 22963, Virginia","6489"
"8710000US5122964","ZCTA5 22964, Virginia","127"
"8710000US5122967","ZCTA5 22967, Virginia","1359"
"8710000US5122968","ZCTA5 22968, Virginia","3792"
"8710000US5122969","ZCTA5 22969, Virginia","706"
"8710000US5122971","ZCTA5 22971, Virginia","873"
"8710000US5122972","ZCTA5 22972, Virginia","206"
"8710000US5122973","ZCTA5 22973, Virginia","2837"
"8710000US5122974","ZCTA5 22974, Virginia","1715"
"8710000US5122976","ZCTA5 22976, Virginia","214"
"8710000US5122980","ZCTA5 22980, Virginia","14222"
"8710000US5122989","ZCTA5 22989, Virginia","40"
"8710000US5123002","ZCTA5 23002, Virginia","4351"
"8710000US5123004","ZCTA5 23004, Virginia","433"
"8710000US5123005","ZCTA5 23005, Virginia","6156"
"8710000US5123009","ZCTA5 23009, Virginia","2500"
"8710000US5123011","ZCTA5 23011, Virginia","420"
"8710000US5123015","ZCTA5 23015, Virginia","1638"
"8710000US5123021","ZCTA5 23021, Virginia","165"
"8710000US5123022","ZCTA5 23022, Virginia","459"
"8710000US5123023","ZCTA5 23023, Virginia","153"
"8710000US5123024","ZCTA5 23024, Virginia","4180"
"8710000US5123025","ZCTA5 23025, Virginia","134"
"8710000US5123027","ZCTA5 23027, Virginia","619"
"8710000US5123030","ZCTA5 23030, Virginia","2314"
"8710000US5123032","ZCTA5 23032, Virginia","147"
"8710000US5123035","ZCTA5 23035, Virginia","813"
"8710000US5123038","ZCTA5 23038, Virginia","908"
"8710000US5123039","ZCTA5 23039, Virginia","468"
"8710000US5123040","ZCTA5 23040, Virginia","2068"
"8710000US5123043","ZCTA5 23043, Virginia","1715"
"8710000US5123045","ZCTA5 23045, Virginia","72"
"8710000US5123047","ZCTA5 23047, Virginia","811"
"8710000US5123050","ZCTA5 23050, Virginia","282"
"8710000US5123055","ZCTA5 23055, Virginia","375"
"8710000US5123056","ZCTA5 23056, Virginia","249"
"8710000US5123059","ZCTA5 23059, Virginia","12235"
"8710000US5123060","ZCTA5 23060, Virginia","13488"
"8710000US5123061","ZCTA5 23061, Virginia","8854"
"8710000US5123062","ZCTA5 23062, Virginia","1150"
"8710000US5123063","ZCTA5 23063, Virginia","2008"
"8710000US5123064","ZCTA5 23064, Virginia","128"
"8710000US5123065","ZCTA5 23065, Virginia","811"
"8710000US5123066","ZCTA5 23066, Virginia","526"
"8710000US5123068","ZCTA5 23068, Virginia","201"
"8710000US5123069","ZCTA5 23069, Virginia","1073"
"8710000US5123070","ZCTA5 23070, Virginia","227"
"8710000US5123071","ZCTA5 23071, Virginia","1050"
"8710000US5123072","ZCTA5 23072, Virginia","5103"
"8710000US5123075","ZCTA5 23075, Virginia","4308"
"8710000US5123076","ZCTA5 23076, Virginia","403"
"8710000US5123079","ZCTA5 23079, Virginia","289"
"8710000US5123083","ZCTA5 23083, Virginia","760"
"8710000US5123084","ZCTA5 23084, Virginia","776"
"8710000US5123085","ZCTA5 23085, Virginia","199"
"8710000US5123086","ZCTA5 23086, Virginia","1348"
"8710000US5123089","ZCTA5 23089, Virginia","2242"
"8710000US5123091","ZCTA5 23091, Virginia","154"
"8710000US5123092","ZCTA5 23092, Virginia","294"
"8710000US5123093","ZCTA5 23093, Virginia","5822"
"8710000US5123102","ZCTA5 23102, Virginia","1096"
"8710000US5123103","ZCTA5 23103, Virginia","1998"
"8710000US5123106","ZCTA5 23106, Virginia","407"
"8710000US5123108","ZCTA5 23108, Virginia","73"
"8710000US5123109","ZCTA5 23109, Virginia","958"
"8710000US5123110","ZCTA5 23110, Virginia","393"
"8710000US5123111","ZCTA5 23111, Virginia","14351"
"8710000US5123112","ZCTA5 23112, Virginia","18372"
"8710000US5123113","ZCTA5 23113, Virginia","9471"
"8710000US5123114","ZCTA5 23114, Virginia","6719"
"8710000US5123115","ZCTA5 23115, Virginia","62"
"8710000US5123116","ZCTA5 23116, Virginia","9796"
"8710000US5123117","ZCTA5 23117, Virginia","5286"
"8710000US5123119","ZCTA5 23119, Virginia","214"
"8710000US5123120","ZCTA5 23120, Virginia","1935"
"8710000US5123123","ZCTA5 23123, Virginia","916"
"8710000US5123124","ZCTA5 23124, Virginia","1212"
"8710000US5123125","ZCTA5 23125, Virginia","222"
"8710000US5123126","ZCTA5 23126, Virginia","242"
"8710000US5123128","ZCTA5 23128, Virginia","574"
"8710000US5123129","ZCTA5 23129, Virginia","145"
"8710000US5123130","ZCTA5 23130, Virginia","160"
"8710000US5123138","ZCTA5 23138, Virginia","610"
"8710000US5123139","ZCTA5 23139, Virginia","9358"
"8710000US5123140","ZCTA5 23140, Virginia","2140"
"8710000US5123141","ZCTA5 23141, Virginia","2597"
"8710000US5123146","ZCTA5 23146, Virginia","1205"
"8710000US5123148","ZCTA5 23148, Virginia","810"
"8710000US5123149","ZCTA5 23149, Virginia","1357"
"8710000US5123150","ZCTA5 23150, Virginia","5264"
"8710000US5123153","ZCTA5 23153, Virginia","524"
"8710000US5123156","ZCTA5 23156, Virginia","775"
"8710000US5123160","ZCTA5 23160, Virginia","1"
"8710000US5123161","ZCTA5 23161, Virginia","106"
"8710000US5123163","ZCTA5 23163, Virginia","176"
"8710000US5123168","ZCTA5 23168, Virginia","2360"
"8710000US5123169","ZCTA5 23169, Virginia","820"
"8710000US5123173","ZCTA5 23173, Virginia","39"
"8710000US5123175","ZCTA5 23175, Virginia","1285"
"8710000US5123176","ZCTA5 23176, Virginia","356"
"8710000US5123177","ZCTA5 23177, Virginia","329"
"8710000US5123180","ZCTA5 23180, Virginia","267"
"8710000US5123181","ZCTA5 23181, Virginia","2301"
"8710000US5123185","ZCTA5 23185, Virginia","20544"
"8710000US5123187","ZCTA5 23187, Virginia","0"
"8710000US5123188","ZCTA5 23188, Virginia","17482"
"8710000US5123192","ZCTA5 23192, Virginia","2666"
"8710000US5123219","ZCTA5 23219, Virginia","2135"
"8710000US5123220","ZCTA5 23220, Virginia","16609"
"8710000US5123221","ZCTA5 23221, Virginia","7816"
"8710000US5123222","ZCTA5 23222, Virginia","11001"
"8710000US5123223","ZCTA5 23223, Virginia","22017"
"8710000US5123224","ZCTA5 23224, Virginia","14828"
"8710000US5123225","ZCTA5 23225, Virginia","19869"
"8710000US5123226","ZCTA5 23226, Virginia","7500"
"8710000US5123227","ZCTA5 23227, Virginia","12763"
"8710000US5123228","ZCTA5 23228, Virginia","16089"
"8710000US5123229","ZCTA5 23229, Virginia","13736"
"8710000US5123230","ZCTA5 23230, Virginia","2917"
"8710000US5123231","ZCTA5 23231, Virginia","14438"
