"GEO_ID","NAME","H001001"
"id","Geographic Area Name","Total"
"8710000US2839272","ZCTA5 39272, Mississippi","5060"
"8710000US2839301","ZCTA5 39301, Mississippi","12442"
"8710000US2839305","ZCTA5 39305, Mississippi","9261"
"8710000US2839307","ZCTA5 39307, Mississippi","7254"
"8710000US2839309","ZCTA5 39309, Mississippi","0"
"8710000US2839320","ZCTA5 39320, Mississippi","774"
"8710000US2839322","ZCTA5 39322, Mississippi","838"
"8710000US2839323","ZCTA5 39323, Mississippi","579"
"8710000US2839325","ZCTA5 39325, Mississippi","2484"
"8710000US2839326","ZCTA5 39326, Mississippi","327"
"8710000US2839327","ZCTA5 39327, Mississippi","1692"
"8710000US2839328","ZCTA5 39328, Mississippi","2167"
"8710000US2839330","ZCTA5 39330, Mississippi","1247"
"8710000US2839332","ZCTA5 39332, Mississippi","840"
"8710000US2839335","ZCTA5 39335, Mississippi","1561"
"8710000US2839336","ZCTA5 39336, Mississippi","528"
"8710000US2839337","ZCTA5 39337, Mississippi","863"
"8710000US2839338","ZCTA5 39338, Mississippi","1658"
"8710000US2839339","ZCTA5 39339, Mississippi","6952"
"8710000US2839341","ZCTA5 39341, Mississippi","2976"
"8710000US2839342","ZCTA5 39342, Mississippi","596"
"8710000US2839345","ZCTA5 39345, Mississippi","2767"
"8710000US2839346","ZCTA5 39346, Mississippi","1059"
"8710000US2839347","ZCTA5 39347, Mississippi","950"
"8710000US2839348","ZCTA5 39348, Mississippi","359"
"8710000US2839350","ZCTA5 39350, Mississippi","10146"
"8710000US2839352","ZCTA5 39352, Mississippi","384"
"8710000US2839354","ZCTA5 39354, Mississippi","1038"
"8710000US2839355","ZCTA5 39355, Mississippi","3371"
"8710000US2839356","ZCTA5 39356, Mississippi","381"
"8710000US2839358","ZCTA5 39358, Mississippi","682"
"8710000US2839359","ZCTA5 39359, Mississippi","126"
"8710000US2839360","ZCTA5 39360, Mississippi","1780"
"8710000US2839361","ZCTA5 39361, Mississippi","761"
"8710000US2839362","ZCTA5 39362, Mississippi","1307"
"8710000US2839363","ZCTA5 39363, Mississippi","899"
"8710000US2839364","ZCTA5 39364, Mississippi","1306"
"8710000US2839365","ZCTA5 39365, Mississippi","3414"
"8710000US2839366","ZCTA5 39366, Mississippi","596"
"8710000US2839367","ZCTA5 39367, Mississippi","6686"
"8710000US2839401","ZCTA5 39401, Mississippi","19942"
"8710000US2839402","ZCTA5 39402, Mississippi","16884"
"8710000US2839406","ZCTA5 39406, Mississippi","41"
"8710000US2839421","ZCTA5 39421, Mississippi","1271"
"8710000US2839422","ZCTA5 39422, Mississippi","2338"
"8710000US2839423","ZCTA5 39423, Mississippi","1239"
"8710000US2839425","ZCTA5 39425, Mississippi","874"
"8710000US2839426","ZCTA5 39426, Mississippi","6908"
"8710000US2839427","ZCTA5 39427, Mississippi","659"
"8710000US2839428","ZCTA5 39428, Mississippi","4201"
"8710000US2839429","ZCTA5 39429, Mississippi","7791"
"8710000US2839437","ZCTA5 39437, Mississippi","5084"
"8710000US2839439","ZCTA5 39439, Mississippi","2040"
"8710000US2839440","ZCTA5 39440, Mississippi","8983"
"8710000US2839443","ZCTA5 39443, Mississippi","9398"
"8710000US2839451","ZCTA5 39451, Mississippi","1899"
"8710000US2839452","ZCTA5 39452, Mississippi","11156"
"8710000US2839455","ZCTA5 39455, Mississippi","4217"
"8710000US2839456","ZCTA5 39456, Mississippi","602"
"8710000US2839459","ZCTA5 39459, Mississippi","1558"
"8710000US2839461","ZCTA5 39461, Mississippi","272"
"8710000US2839462","ZCTA5 39462, Mississippi","534"
"8710000US2839464","ZCTA5 39464, Mississippi","1061"
"8710000US2839465","ZCTA5 39465, Mississippi","8546"
"8710000US2839466","ZCTA5 39466, Mississippi","11981"
"8710000US2839470","ZCTA5 39470, Mississippi","5557"
"8710000US2839474","ZCTA5 39474, Mississippi","2841"
"8710000US2839475","ZCTA5 39475, Mississippi","4980"
"8710000US2839476","ZCTA5 39476, Mississippi","3238"
"8710000US2839477","ZCTA5 39477, Mississippi","338"
"8710000US2839478","ZCTA5 39478, Mississippi","973"
"8710000US2839479","ZCTA5 39479, Mississippi","2545"
"8710000US2839480","ZCTA5 39480, Mississippi","1225"
"8710000US2839481","ZCTA5 39481, Mississippi","853"
"8710000US2839482","ZCTA5 39482, Mississippi","3978"
"8710000US2839483","ZCTA5 39483, Mississippi","2753"
"8710000US2839501","ZCTA5 39501, Mississippi","10493"
"8710000US2839503","ZCTA5 39503, Mississippi","18776"
"8710000US2839507","ZCTA5 39507, Mississippi","8747"
"8710000US2839520","ZCTA5 39520, Mississippi","7971"
"8710000US2839525","ZCTA5 39525, Mississippi","4282"
"8710000US2839530","ZCTA5 39530, Mississippi","4361"
"8710000US2839531","ZCTA5 39531, Mississippi","9603"
"8710000US2839532","ZCTA5 39532, Mississippi","14462"
"8710000US2839534","ZCTA5 39534, Mississippi","0"
"8710000US2839540","ZCTA5 39540, Mississippi","3940"
"8710000US2839553","ZCTA5 39553, Mississippi","7488"
"8710000US2839556","ZCTA5 39556, Mississippi","3351"
"8710000US2839560","ZCTA5 39560, Mississippi","7594"
"8710000US2839561","ZCTA5 39561, Mississippi","807"
"8710000US2839562","ZCTA5 39562, Mississippi","7204"
"8710000US2839563","ZCTA5 39563, Mississippi","6224"
"8710000US2839564","ZCTA5 39564, Mississippi","16033"
"8710000US2839565","ZCTA5 39565, Mississippi","7588"
"8710000US2839567","ZCTA5 39567, Mississippi","4853"
"8710000US2839571","ZCTA5 39571, Mississippi","6122"
"8710000US2839572","ZCTA5 39572, Mississippi","705"
"8710000US2839573","ZCTA5 39573, Mississippi","3566"
"8710000US2839574","ZCTA5 39574, Mississippi","5364"
"8710000US2839576","ZCTA5 39576, Mississippi","2945"
"8710000US2839577","ZCTA5 39577, Mississippi","4236"
"8710000US2839581","ZCTA5 39581, Mississippi","5353"
"8710000US2839601","ZCTA5 39601, Mississippi","10247"
"8710000US2839629","ZCTA5 39629, Mississippi","2864"
"8710000US2839630","ZCTA5 39630, Mississippi","548"
"8710000US2839631","ZCTA5 39631, Mississippi","1677"
"8710000US2839633","ZCTA5 39633, Mississippi","640"
"8710000US2839635","ZCTA5 39635, Mississippi","98"
"8710000US2839638","ZCTA5 39638, Mississippi","1838"
"8710000US2839641","ZCTA5 39641, Mississippi","2098"
"8710000US2839643","ZCTA5 39643, Mississippi","505"
"8710000US2839645","ZCTA5 39645, Mississippi","2537"
"8710000US2839647","ZCTA5 39647, Mississippi","508"
"8710000US2839648","ZCTA5 39648, Mississippi","9640"
"8710000US2839652","ZCTA5 39652, Mississippi","3751"
"8710000US2839653","ZCTA5 39653, Mississippi","1512"
"8710000US2839654","ZCTA5 39654, Mississippi","2565"
"8710000US2839656","ZCTA5 39656, Mississippi","412"
"8710000US2839657","ZCTA5 39657, Mississippi","1137"
"8710000US2839661","ZCTA5 39661, Mississippi","1443"
"8710000US2839662","ZCTA5 39662, Mississippi","594"
"8710000US2839663","ZCTA5 39663, Mississippi","1439"
"8710000US2839664","ZCTA5 39664, Mississippi","1112"
"8710000US2839665","ZCTA5 39665, Mississippi","614"
"8710000US2839666","ZCTA5 39666, Mississippi","4084"
"8710000US2839667","ZCTA5 39667, Mississippi","5928"
"8710000US2839668","ZCTA5 39668, Mississippi","463"
"8710000US2839669","ZCTA5 39669, Mississippi","3165"
"8710000US2839701","ZCTA5 39701, Mississippi","6593"
"8710000US2839702","ZCTA5 39702, Mississippi","9415"
"8710000US2839705","ZCTA5 39705, Mississippi","6743"
"8710000US2839730","ZCTA5 39730, Mississippi","5208"
"8710000US2839735","ZCTA5 39735, Mississippi","1914"
"8710000US2839736","ZCTA5 39736, Mississippi","143"
"8710000US2839737","ZCTA5 39737, Mississippi","136"
"8710000US2839739","ZCTA5 39739, Mississippi","1431"
"8710000US2839740","ZCTA5 39740, Mississippi","2084"
"8710000US2839741","ZCTA5 39741, Mississippi","680"
"8710000US2839743","ZCTA5 39743, Mississippi","833"
"8710000US2839744","ZCTA5 39744, Mississippi","2875"
"8710000US2839745","ZCTA5 39745, Mississippi","327"
"8710000US2839746","ZCTA5 39746, Mississippi","1411"
"8710000US2839747","ZCTA5 39747, Mississippi","1092"
"8710000US2839750","ZCTA5 39750, Mississippi","1266"
"8710000US2839751","ZCTA5 39751, Mississippi","608"
"8710000US2839752","ZCTA5 39752, Mississippi","1078"
"8710000US2839755","ZCTA5 39755, Mississippi","511"
"8710000US2839756","ZCTA5 39756, Mississippi","799"
"8710000US2839759","ZCTA5 39759, Mississippi","19269"
"8710000US2839760","ZCTA5 39760, Mississippi","11"
"8710000US2839762","ZCTA5 39762, Mississippi","62"
"8710000US2839766","ZCTA5 39766, Mississippi","1098"
"8710000US2839767","ZCTA5 39767, Mississippi","490"
"8710000US2839769","ZCTA5 39769, Mississippi","1014"
"8710000US2839771","ZCTA5 39771, Mississippi","60"
"8710000US2839772","ZCTA5 39772, Mississippi","874"
"8710000US2839773","ZCTA5 39773, Mississippi","7448"
"8710000US2839776","ZCTA5 39776, Mississippi","720"
