"GEO_ID","NAME","H001001"
"id","Geographic Area Name","Total"
"8710000US2964108","ZCTA5 64108, Missouri","4484"
"8710000US2964109","ZCTA5 64109, Missouri","5994"
"8710000US2964110","ZCTA5 64110, Missouri","7985"
"8710000US2964111","ZCTA5 64111, Missouri","11569"
"8710000US2964112","ZCTA5 64112, Missouri","5744"
"8710000US2964113","ZCTA5 64113, Missouri","4863"
"8710000US2964114","ZCTA5 64114, Missouri","12764"
"8710000US2964116","ZCTA5 64116, Missouri","8032"
"8710000US2964117","ZCTA5 64117, Missouri","6360"
"8710000US2964118","ZCTA5 64118, Missouri","18746"
"8710000US2964119","ZCTA5 64119, Missouri","11880"
"8710000US2964120","ZCTA5 64120, Missouri","239"
"8710000US2964123","ZCTA5 64123, Missouri","4108"
"8710000US2964124","ZCTA5 64124, Missouri","5618"
"8710000US2964125","ZCTA5 64125, Missouri","849"
"8710000US2964126","ZCTA5 64126, Missouri","2828"
"8710000US2964127","ZCTA5 64127, Missouri","8464"
"8710000US2964128","ZCTA5 64128, Missouri","6344"
"8710000US2964129","ZCTA5 64129, Missouri","4467"
"8710000US2964130","ZCTA5 64130, Missouri","10854"
"8710000US2964131","ZCTA5 64131, Missouri","11139"
"8710000US2964132","ZCTA5 64132, Missouri","6787"
"8710000US2964133","ZCTA5 64133, Missouri","15503"
"8710000US2964134","ZCTA5 64134, Missouri","9316"
"8710000US2964136","ZCTA5 64136, Missouri","983"
"8710000US2964137","ZCTA5 64137, Missouri","4703"
"8710000US2964138","ZCTA5 64138, Missouri","11220"
"8710000US2964139","ZCTA5 64139, Missouri","575"
"8710000US2964145","ZCTA5 64145, Missouri","2303"
"8710000US2964146","ZCTA5 64146, Missouri","732"
"8710000US2964147","ZCTA5 64147, Missouri","232"
"8710000US2964149","ZCTA5 64149, Missouri","151"
"8710000US2964150","ZCTA5 64150, Missouri","1570"
"8710000US2964151","ZCTA5 64151, Missouri","11197"
"8710000US2964152","ZCTA5 64152, Missouri","10240"
"8710000US2964153","ZCTA5 64153, Missouri","2634"
"8710000US2964154","ZCTA5 64154, Missouri","4432"
"8710000US2964155","ZCTA5 64155, Missouri","8670"
"8710000US2964156","ZCTA5 64156, Missouri","2259"
"8710000US2964157","ZCTA5 64157, Missouri","5686"
"8710000US2964158","ZCTA5 64158, Missouri","2156"
"8710000US2964161","ZCTA5 64161, Missouri","174"
"8710000US2964163","ZCTA5 64163, Missouri","417"
"8710000US2964164","ZCTA5 64164, Missouri","128"
"8710000US2964165","ZCTA5 64165, Missouri","44"
"8710000US2964166","ZCTA5 64166, Missouri","109"
"8710000US2964167","ZCTA5 64167, Missouri","124"
"8710000US2964192","ZCTA5 64192, Missouri","9"
"8710000US2964401","ZCTA5 64401, Missouri","557"
"8710000US2964402","ZCTA5 64402, Missouri","1198"
"8710000US2964420","ZCTA5 64420, Missouri","35"
"8710000US2964421","ZCTA5 64421, Missouri","454"
"8710000US2964422","ZCTA5 64422, Missouri","151"
"8710000US2964423","ZCTA5 64423, Missouri","356"
"8710000US2964424","ZCTA5 64424, Missouri","2132"
"8710000US2964426","ZCTA5 64426, Missouri","193"
"8710000US2964427","ZCTA5 64427, Missouri","283"
"8710000US2964428","ZCTA5 64428, Missouri","438"
"8710000US2964429","ZCTA5 64429, Missouri","4317"
"8710000US2964430","ZCTA5 64430, Missouri","357"
"8710000US2964431","ZCTA5 64431, Missouri","221"
"8710000US2964432","ZCTA5 64432, Missouri","30"
"8710000US2964433","ZCTA5 64433, Missouri","30"
"8710000US2964434","ZCTA5 64434, Missouri","218"
"8710000US2964436","ZCTA5 64436, Missouri","315"
"8710000US2964437","ZCTA5 64437, Missouri","742"
"8710000US2964438","ZCTA5 64438, Missouri","128"
